Date,Year,Month,Day,Repeat,ID,Transaction_ID_sub,Transaction_ID,Category,Quant,Price
2019/6/18,2019,6,18,1,1900907,1900907_1,1900907_1_2,b,2,600
2019/5/8,2019,5,8,2,1900907,1900907_2,1900907_2_1,a,1,1000
2019/2/24,2019,2,24,1,1900908,1900908_1,1900908_1_1,b,2,750
2019/2/24,2019,2,24,1,1900908,1900908_1,1900908_1_2,a,1,1200
2019/3/16,2019,3,16,2,1900908,1900908_2,1900908_2_1,c,3,1750
2019/11/5,2019,11,5,1,1900909,1900909_1,1900909_1_1,b,1,600
2019/11/5,2019,11,5,1,1900909,1900909_1,1900909_1_2,c,3,1500
2019/2/15,2019,2,15,1,1900910,1900910_1,1900910_1_1,b,2,600
2019/2/15,2019,2,15,1,1900910,1900910_1,1900910_1_2,a,2,1600
2019/2/22,2019,2,22,2,1900910,1900910_2,1900910_2_1,c,1,1900
2019/9/10,2019,9,10,1,1900911,1900911_1,1900911_1_1,b,1,600
2019/3/29,2019,3,29,1,1900912,1900912_1,1900912_1_1,a,3,1200
2019/3/29,2019,3,29,1,1900912,1900912_1,1900912_1_2,c,2,1800
2019/1/17,2019,1,17,1,1900913,1900913_1,1900913_1_1,d,1,2500
2019/1/17,2019,1,17,1,1900913,1900913_1,1900913_1_2,b,3,750
2019/4/4,2019,4,4,1,1900914,1900914_1,1900914_1_1,d,1,2750
2019/4/4,2019,4,4,1,1900914,1900914_1,1900914_1_2,b,3,600
2019/2/6,2019,2,6,1,1900915,1900915_1,1900915_1_1,b,2,750
2019/2/6,2019,2,6,1,1900915,1900915_1,1900915_1_2,c,1,1900
2019/7/29,2019,7,29,1,1900916,1900916_1,1900916_1_1,b,2,750
2019/2/2,2019,2,2,1,1900917,1900917_1,1900917_1_1,b,2,750
2019/2/2,2019,2,2,1,1900917,1900917_1,1900917_1_2,c,1,1900
2019/11/20,2019,11,20,1,1900918,1900918_1,1900918_1_1,a,1,1600
2019/11/20,2019,11,20,1,1900918,1900918_1,1900918_1_2,b,1,800
2019/9/16,2019,9,16,2,1900918,1900918_2,1900918_2_1,d,2,2500
2019/9/16,2019,9,16,2,1900918,1900918_2,1900918_2_2,c,2,1800
2019/1/7,2019,1,7,1,1900919,1900919_1,1900919_1_1,b,1,750
2019/1/30,2019,1,30,1,1900920,1900920_1,1900920_1_1,b,1,900
2019/9/17,2019,9,17,1,1900921,1900921_1,1900921_1_1,b,1,750
2019/9/17,2019,9,17,1,1900921,1900921_1,1900921_1_2,d,2,2500
2019/7/25,2019,7,25,2,1900921,1900921_2,1900921_2_1,c,1,1800
2019/7/25,2019,7,25,2,1900921,1900921_2,1900921_2_2,b,2,600
2019/4/15,2019,4,15,3,1900921,1900921_3,1900921_3_1,a,3,1000
2019/9/6,2019,9,6,4,1900921,1900921_4,1900921_4_1,b,1,750
2019/12/4,2019,12,4,5,1900921,1900921_5,1900921_5_1,d,1,3000
2019/12/4,2019,12,4,5,1900921,1900921_5,1900921_5_2,b,2,750
2019/11/25,2019,11,25,6,1900921,1900921_6,1900921_6_1,c,1,1800
2019/11/25,2019,11,25,6,1900921,1900921_6,1900921_6_2,a,2,1000
2019/6/8,2019,6,8,7,1900921,1900921_7,1900921_7_1,b,2,750
2019/5/27,2019,5,27,1,1900922,1900922_1,1900922_1_1,d,1,2000
2019/5/24,2019,5,24,2,1900922,1900922_2,1900922_2_1,d,2,2750
2019/8/12,2019,8,12,3,1900922,1900922_3,1900922_3_1,d,1,2500
2019/7/18,2019,7,18,1,1900923,1900923_1,1900923_1_1,a,1,1000
2019/7/27,2019,7,27,1,1900924,1900924_1,1900924_1_1,d,1,2000
2019/2/22,2019,2,22,1,1900925,1900925_1,1900925_1_1,d,3,2500
2019/5/22,2019,5,22,1,1900926,1900926_1,1900926_1_1,b,2,800
2019/2/6,2019,2,6,1,1900927,1900927_1,1900927_1_1,c,2,1800
2019/2/6,2019,2,6,1,1900927,1900927_1,1900927_1_2,d,1,2500
2019/5/30,2019,5,30,1,1900928,1900928_1,1900928_1_1,d,1,2500
2019/8/30,2019,8,30,1,1900929,1900929_1,1900929_1_1,c,1,1500
2019/10/10,2019,10,10,2,1900929,1900929_2,1900929_2_1,b,1,750
2019/2/8,2019,2,8,1,1900930,1900930_1,1900930_1_1,a,3,1000
2019/7/4,2019,7,4,1,1900931,1900931_1,1900931_1_1,d,1,2000
2019/7/4,2019,7,4,1,1900931,1900931_1,1900931_1_2,a,1,1400
2019/4/1,2019,4,1,1,1900932,1900932_1,1900932_1_1,d,2,2500
2019/4/1,2019,4,1,1,1900932,1900932_1,1900932_1_2,c,1,1500
2019/8/17,2019,8,17,2,1900932,1900932_2,1900932_2_1,d,1,2000
2019/8/17,2019,8,17,2,1900932,1900932_2,1900932_2_2,b,2,600
2019/8/16,2019,8,16,1,1900933,1900933_1,1900933_1_1,c,1,1750
2019/7/1,2019,7,1,2,1900933,1900933_2,1900933_2_1,a,3,1000
2019/8/13,2019,8,13,1,1900934,1900934_1,1900934_1_1,d,1,2500
2019/6/6,2019,6,6,1,1900935,1900935_1,1900935_1_1,b,2,750
2019/2/8,2019,2,8,1,1900936,1900936_1,1900936_1_1,a,2,1000
2019/2/8,2019,2,8,1,1900936,1900936_1,1900936_1_2,d,1,2500
2019/10/10,2019,10,10,1,1900937,1900937_1,1900937_1_1,c,2,1800
2019/8/9,2019,8,9,1,1900938,1900938_1,1900938_1_1,b,1,600
2019/4/30,2019,4,30,1,1900939,1900939_1,1900939_1_1,b,2,750
2019/10/13,2019,10,13,1,1900940,1900940_1,1900940_1_1,a,3,1200
2019/11/24,2019,11,24,1,1900941,1900941_1,1900941_1_1,a,2,1000
2019/11/10,2019,11,10,2,1900941,1900941_2,1900941_2_1,a,2,1200
2019/11/10,2019,11,10,2,1900941,1900941_2,1900941_2_2,d,1,2000
2019/2/28,2019,2,28,1,1900942,1900942_1,1900942_1_1,a,1,1000
2019/3/11,2019,3,11,2,1900942,1900942_2,1900942_2_1,d,3,2750
2019/3/11,2019,3,11,2,1900942,1900942_2,1900942_2_2,c,1,1750
2019/4/6,2019,4,6,1,1900943,1900943_1,1900943_1_1,a,1,1200
2019/2/2,2019,2,2,1,1900944,1900944_1,1900944_1_1,a,2,1000
2019/2/2,2019,2,2,1,1900944,1900944_1,1900944_1_2,d,1,2000
2019/7/14,2019,7,14,2,1900944,1900944_2,1900944_2_1,c,2,1500
2019/7/14,2019,7,14,2,1900944,1900944_2,1900944_2_2,a,3,1200
2019/8/1,2019,8,1,1,1900945,1900945_1,1900945_1_1,a,1,1200
2019/7/3,2019,7,3,1,1900946,1900946_1,1900946_1_1,d,1,2500
2019/2/23,2019,2,23,1,1900947,1900947_1,1900947_1_1,b,1,600
2019/2/23,2019,2,23,1,1900947,1900947_1,1900947_1_2,a,1,1600
2019/1/18,2019,1,18,2,1900947,1900947_2,1900947_2_1,b,1,900
2019/5/23,2019,5,23,3,1900947,1900947_3,1900947_3_1,b,1,800
2019/12/19,2019,12,19,4,1900947,1900947_4,1900947_4_1,b,2,600
2019/3/14,2019,3,14,5,1900947,1900947_5,1900947_5_1,c,2,1800
2019/3/14,2019,3,14,5,1900947,1900947_5,1900947_5_2,d,2,2500
2019/3/2,2019,3,2,6,1900947,1900947_6,1900947_6_1,c,2,1750
2019/3/2,2019,3,2,6,1900947,1900947_6,1900947_6_2,b,1,600
2019/3/23,2019,3,23,1,1900948,1900948_1,1900948_1_1,d,3,2750
2019/3/23,2019,3,23,1,1900948,1900948_1,1900948_1_2,b,1,750
2019/10/5,2019,10,5,2,1900948,1900948_2,1900948_2_1,c,1,1750
2019/10/5,2019,10,5,2,1900948,1900948_2,1900948_2_2,d,1,2750
2019/3/6,2019,3,6,3,1900948,1900948_3,1900948_3_1,a,2,1200
2019/12/17,2019,12,17,4,1900948,1900948_4,1900948_4_1,b,1,600
2019/12/17,2019,12,17,4,1900948,1900948_4,1900948_4_2,d,1,2000
2019/3/21,2019,3,21,5,1900948,1900948_5,1900948_5_1,c,3,1500
2019/4/26,2019,4,26,6,1900948,1900948_6,1900948_6_1,c,1,1500
2019/5/15,2019,5,15,7,1900948,1900948_7,1900948_7_1,a,1,1600
2019/5/15,2019,5,15,7,1900948,1900948_7,1900948_7_2,d,2,2500
2019/3/19,2019,3,19,1,1900949,1900949_1,1900949_1_1,b,1,750
2019/3/19,2019,3,19,1,1900949,1900949_1,1900949_1_2,c,1,1750
2019/10/9,2019,10,9,1,1900950,1900950_1,1900950_1_1,b,1,750
2019/10/9,2019,10,9,1,1900950,1900950_1,1900950_1_2,a,1,1200
2019/2/9,2019,2,9,1,1900951,1900951_1,1900951_1_1,a,1,1200
2019/2/9,2019,2,9,1,1900951,1900951_1,1900951_1_2,d,3,2000
2019/9/12,2019,9,12,1,1900952,1900952_1,1900952_1_1,b,1,600
2019/9/12,2019,9,12,1,1900952,1900952_1,1900952_1_2,c,1,1500
2019/11/30,2019,11,30,1,1900953,1900953_1,1900953_1_1,b,1,750
2019/1/30,2019,1,30,1,1900954,1900954_1,1900954_1_1,a,1,1000
2019/2/12,2019,2,12,1,1900955,1900955_1,1900955_1_1,b,1,750
2019/2/12,2019,2,12,1,1900955,1900955_1,1900955_1_2,a,2,1200
2019/11/15,2019,11,15,1,1900956,1900956_1,1900956_1_1,a,2,1200
2019/11/15,2019,11,15,1,1900956,1900956_1,1900956_1_2,b,1,600
2019/2/15,2019,2,15,1,1900957,1900957_1,1900957_1_1,a,1,1000
2019/2/15,2019,2,15,1,1900957,1900957_1,1900957_1_2,d,2,2750
2019/12/17,2019,12,17,1,1900958,1900958_1,1900958_1_1,d,2,3000
2019/6/8,2019,6,8,1,1900959,1900959_1,1900959_1_1,b,1,800
2019/10/26,2019,10,26,2,1900959,1900959_2,1900959_2_1,c,3,1800
2019/1/21,2019,1,21,3,1900959,1900959_3,1900959_3_1,d,2,2000
2019/1/21,2019,1,21,3,1900959,1900959_3,1900959_3_2,c,3,1800
2019/12/21,2019,12,21,1,1900960,1900960_1,1900960_1_1,d,1,2000
2019/5/14,2019,5,14,2,1900960,1900960_2,1900960_2_1,d,2,2500
2019/5/14,2019,5,14,2,1900960,1900960_2,1900960_2_2,b,1,800
2019/2/20,2019,2,20,3,1900960,1900960_3,1900960_3_1,c,1,1500
2019/8/20,2019,8,20,4,1900960,1900960_4,1900960_4_1,b,1,900
2019/8/3,2019,8,3,5,1900960,1900960_5,1900960_5_1,c,2,1750
2019/12/29,2019,12,29,1,1900961,1900961_1,1900961_1_1,b,1,900
2019/12/29,2019,12,29,1,1900961,1900961_1,1900961_1_2,a,2,1000
2019/9/6,2019,9,6,2,1900961,1900961_2,1900961_2_1,a,1,1200
2019/5/16,2019,5,16,1,1900962,1900962_1,1900962_1_1,d,1,2000
2019/5/16,2019,5,16,1,1900962,1900962_1,1900962_1_2,c,2,1750
2019/2/8,2019,2,8,2,1900962,1900962_2,1900962_2_1,b,2,750
2019/1/5,2019,1,5,3,1900962,1900962_3,1900962_3_1,c,1,1500
2019/9/26,2019,9,26,1,1900963,1900963_1,1900963_1_1,c,1,1500
2019/5/26,2019,5,26,2,1900963,1900963_2,1900963_2_1,a,1,1000
2019/3/16,2019,3,16,3,1900963,1900963_3,1900963_3_1,c,1,1750
2019/3/16,2019,3,16,3,1900963,1900963_3,1900963_3_2,b,1,600
2019/10/3,2019,10,3,4,1900963,1900963_4,1900963_4_1,d,3,2750
2019/10/3,2019,10,3,4,1900963,1900963_4,1900963_4_2,a,2,1200
2019/3/22,2019,3,22,1,1900964,1900964_1,1900964_1_1,a,2,1400
2019/1/13,2019,1,13,2,1900964,1900964_2,1900964_2_1,a,1,1200
2019/11/9,2019,11,9,3,1900964,1900964_3,1900964_3_1,d,1,2500
2019/11/9,2019,11,9,3,1900964,1900964_3,1900964_3_2,b,1,750
2019/5/10,2019,5,10,4,1900964,1900964_4,1900964_4_1,b,2,750
2019/5/10,2019,5,10,4,1900964,1900964_4,1900964_4_2,c,1,1800
2019/11/16,2019,11,16,5,1900964,1900964_5,1900964_5_1,a,3,1200
2019/12/29,2019,12,29,1,1900965,1900965_1,1900965_1_1,b,2,600
2019/12/29,2019,12,29,1,1900965,1900965_1,1900965_1_2,a,1,1000
2019/1/2,2019,1,2,2,1900965,1900965_2,1900965_2_1,d,1,2750
2019/4/7,2019,4,7,1,1900966,1900966_1,1900966_1_1,b,1,600
2019/4/7,2019,4,7,1,1900966,1900966_1,1900966_1_2,c,2,1750
2019/2/17,2019,2,17,1,1900967,1900967_1,1900967_1_1,d,1,2000
2019/12/20,2019,12,20,2,1900967,1900967_2,1900967_2_1,d,1,2500
2019/4/26,2019,4,26,3,1900967,1900967_3,1900967_3_1,c,1,1800
2019/4/26,2019,4,26,3,1900967,1900967_3,1900967_3_2,b,1,600
2019/2/15,2019,2,15,4,1900967,1900967_4,1900967_4_1,b,2,750
2019/10/8,2019,10,8,5,1900967,1900967_5,1900967_5_1,b,2,750
2019/5/1,2019,5,1,6,1900967,1900967_6,1900967_6_1,b,2,900
2019/9/13,2019,9,13,1,1900968,1900968_1,1900968_1_1,a,3,1200
2019/9/13,2019,9,13,1,1900968,1900968_1,1900968_1_2,d,1,2000
2019/5/21,2019,5,21,1,1900969,1900969_1,1900969_1_1,d,1,2000
2019/5/21,2019,5,21,1,1900969,1900969_1,1900969_1_2,a,3,1400
2019/1/15,2019,1,15,1,1900970,1900970_1,1900970_1_1,c,1,1800
2019/1/15,2019,1,15,1,1900970,1900970_1,1900970_1_2,a,1,1400
2019/2/16,2019,2,16,1,1900971,1900971_1,1900971_1_1,d,2,2500
2019/1/9,2019,1,9,1,1900972,1900972_1,1900972_1_1,b,2,600
2019/1/9,2019,1,9,1,1900972,1900972_1,1900972_1_2,d,1,2000
2019/1/6,2019,1,6,2,1900972,1900972_2,1900972_2_1,d,2,3000
2019/11/6,2019,11,6,1,1900973,1900973_1,1900973_1_1,b,1,600
2019/1/1,2019,1,1,1,1900974,1900974_1,1900974_1_1,a,1,1200
2019/1/1,2019,1,1,1,1900974,1900974_1,1900974_1_2,b,2,750
2019/12/16,2019,12,16,1,1900975,1900975_1,1900975_1_1,c,1,1500
2019/12/16,2019,12,16,1,1900975,1900975_1,1900975_1_2,b,1,900
2019/4/12,2019,4,12,1,1900976,1900976_1,1900976_1_1,d,2,2750
2019/7/8,2019,7,8,1,1900977,1900977_1,1900977_1_1,b,1,600
2019/7/8,2019,7,8,1,1900977,1900977_1,1900977_1_2,d,2,2750
2019/2/23,2019,2,23,1,1900978,1900978_1,1900978_1_1,a,2,1000
2019/2/23,2019,2,23,1,1900978,1900978_1,1900978_1_2,c,1,1800
2019/1/16,2019,1,16,1,1900979,1900979_1,1900979_1_1,c,1,1750
2019/3/6,2019,3,6,2,1900979,1900979_2,1900979_2_1,c,1,1900
2019/11/17,2019,11,17,3,1900979,1900979_3,1900979_3_1,c,1,1750
2019/11/17,2019,11,17,3,1900979,1900979_3,1900979_3_2,a,1,1000
2019/5/15,2019,5,15,1,1900980,1900980_1,1900980_1_1,b,1,750
2019/5/15,2019,5,15,1,1900980,1900980_1,1900980_1_2,d,1,2500
2019/1/28,2019,1,28,2,1900980,1900980_2,1900980_2_1,b,1,600
2019/1/28,2019,1,28,2,1900980,1900980_2,1900980_2_2,a,2,1000
2019/1/18,2019,1,18,1,1900981,1900981_1,1900981_1_1,c,2,1500
2019/11/19,2019,11,19,2,1900981,1900981_2,1900981_2_1,a,1,1600
2019/11/19,2019,11,19,2,1900981,1900981_2,1900981_2_2,c,2,1800
2019/9/1,2019,9,1,1,1900982,1900982_1,1900982_1_1,a,1,1000
2019/6/14,2019,6,14,2,1900982,1900982_2,1900982_2_1,a,1,1200
2019/6/14,2019,6,14,2,1900982,1900982_2,1900982_2_2,d,2,2750
2019/1/22,2019,1,22,3,1900982,1900982_3,1900982_3_1,d,2,2000
2019/2/13,2019,2,13,4,1900982,1900982_4,1900982_4_1,a,2,1000
2019/2/13,2019,2,13,4,1900982,1900982_4,1900982_4_2,b,3,800
2019/5/6,2019,5,6,5,1900982,1900982_5,1900982_5_1,a,2,1000
2019/4/14,2019,4,14,1,1900983,1900983_1,1900983_1_1,c,2,1500
2019/4/14,2019,4,14,1,1900983,1900983_1,1900983_1_2,b,1,600
2019/10/7,2019,10,7,2,1900983,1900983_2,1900983_2_1,c,2,1500
2019/10/7,2019,10,7,2,1900983,1900983_2,1900983_2_2,d,2,2500
2019/5/29,2019,5,29,3,1900983,1900983_3,1900983_3_1,d,3,2750
2019/12/26,2019,12,26,4,1900983,1900983_4,1900983_4_1,a,1,1400
2019/12/26,2019,12,26,4,1900983,1900983_4,1900983_4_2,d,2,2000
2019/1/27,2019,1,27,5,1900983,1900983_5,1900983_5_1,a,3,1200
2019/1/27,2019,1,27,5,1900983,1900983_5,1900983_5_2,d,2,2500
2019/4/2,2019,4,2,6,1900983,1900983_6,1900983_6_1,b,1,900
2019/4/2,2019,4,2,6,1900983,1900983_6,1900983_6_2,d,1,2000
2019/5/24,2019,5,24,7,1900983,1900983_7,1900983_7_1,c,1,1750
2019/6/28,2019,6,28,1,1900984,1900984_1,1900984_1_1,c,1,1800
2019/6/28,2019,6,28,1,1900984,1900984_1,1900984_1_2,d,3,2000
2019/8/1,2019,8,1,1,1900985,1900985_1,1900985_1_1,d,1,2500
2019/8/1,2019,8,1,1,1900985,1900985_1,1900985_1_2,c,1,1750
2019/3/27,2019,3,27,1,1900986,1900986_1,1900986_1_1,b,2,900
2019/3/27,2019,3,27,1,1900986,1900986_1,1900986_1_2,c,2,1750
2019/12/11,2019,12,11,1,1900987,1900987_1,1900987_1_1,a,3,1200
2019/12/11,2019,12,11,1,1900987,1900987_1,1900987_1_2,c,2,1900
2019/3/29,2019,3,29,1,1900988,1900988_1,1900988_1_1,a,2,1200
2019/12/9,2019,12,9,1,1900989,1900989_1,1900989_1_1,a,1,1400
2019/12/9,2019,12,9,1,1900989,1900989_1,1900989_1_2,c,1,1500
2019/10/19,2019,10,19,1,1900990,1900990_1,1900990_1_1,c,2,1500
2019/10/21,2019,10,21,1,1900991,1900991_1,1900991_1_1,b,3,800
2019/1/7,2019,1,7,2,1900991,1900991_2,1900991_2_1,d,3,2500
2019/8/5,2019,8,5,1,1900992,1900992_1,1900992_1_1,b,1,800
2019/8/5,2019,8,5,1,1900992,1900992_1,1900992_1_2,d,2,2500
2019/11/20,2019,11,20,2,1900992,1900992_2,1900992_2_1,b,2,750
2019/10/12,2019,10,12,1,1900993,1900993_1,1900993_1_1,c,2,1500
2019/10/12,2019,10,12,1,1900993,1900993_1,1900993_1_2,a,1,1600
2019/6/5,2019,6,5,2,1900993,1900993_2,1900993_2_1,c,2,1800
2019/6/5,2019,6,5,2,1900993,1900993_2,1900993_2_2,b,2,600
2019/9/13,2019,9,13,1,1900994,1900994_1,1900994_1_1,c,2,1500
2019/9/13,2019,9,13,1,1900994,1900994_1,1900994_1_2,b,1,750
2019/10/10,2019,10,10,2,1900994,1900994_2,1900994_2_1,c,1,1750
2019/10/10,2019,10,10,2,1900994,1900994_2,1900994_2_2,a,1,1600
2019/6/4,2019,6,4,1,1900995,1900995_1,1900995_1_1,a,2,1400
2019/11/28,2019,11,28,2,1900995,1900995_2,1900995_2_1,c,2,1500
2019/8/19,2019,8,19,1,1900996,1900996_1,1900996_1_1,c,2,1500
2019/8/19,2019,8,19,1,1900996,1900996_1,1900996_1_2,d,1,2000
2019/1/17,2019,1,17,1,1900997,1900997_1,1900997_1_1,a,2,1200
2019/1/17,2019,1,17,1,1900997,1900997_1,1900997_1_2,d,3,2000
2019/2/5,2019,2,5,2,1900997,1900997_2,1900997_2_1,c,1,1500
2019/2/5,2019,2,5,2,1900997,1900997_2,1900997_2_2,b,2,750
2019/6/27,2019,6,27,3,1900997,1900997_3,1900997_3_1,d,1,3000
2019/2/18,2019,2,18,4,1900997,1900997_4,1900997_4_1,b,1,600
2019/7/15,2019,7,15,1,1900998,1900998_1,1900998_1_1,a,1,1000
2019/7/15,2019,7,15,1,1900998,1900998_1,1900998_1_2,c,1,1500
2019/12/23,2019,12,23,2,1900998,1900998_2,1900998_2_1,b,2,750
2019/12/23,2019,12,23,2,1900998,1900998_2,1900998_2_2,c,1,1500
2019/6/19,2019,6,19,3,1900998,1900998_3,1900998_3_1,c,1,1800
2019/8/5,2019,8,5,4,1900998,1900998_4,1900998_4_1,c,2,1900
2019/6/16,2019,6,16,5,1900998,1900998_5,1900998_5_1,a,2,1200
2019/7/27,2019,7,27,6,1900998,1900998_6,1900998_6_1,a,2,1000
2019/7/27,2019,7,27,6,1900998,1900998_6,1900998_6_2,d,2,2500
2019/9/18,2019,9,18,7,1900998,1900998_7,1900998_7_1,b,1,750
2019/5/2,2019,5,2,1,1900999,1900999_1,1900999_1_1,a,1,1000
2019/6/27,2019,6,27,1,1901000,1901000_1,1901000_1_1,b,1,600
2019/8/12,2019,8,12,1,1901001,1901001_1,1901001_1_1,a,2,1200
2019/8/12,2019,8,12,1,1901001,1901001_1,1901001_1_2,d,1,3000
2019/11/22,2019,11,22,2,1901001,1901001_2,1901001_2_1,b,1,750
2019/6/1,2019,6,1,1,1901002,1901002_1,1901002_1_1,c,1,1500
2019/6/28,2019,6,28,1,1901003,1901003_1,1901003_1_1,d,3,2500
2019/8/15,2019,8,15,2,1901003,1901003_2,1901003_2_1,a,2,1000
2019/8/15,2019,8,15,2,1901003,1901003_2,1901003_2_2,b,2,750
2019/3/30,2019,3,30,1,1901004,1901004_1,1901004_1_1,d,1,3000
2019/3/30,2019,3,30,1,1901004,1901004_1,1901004_1_2,b,3,600
2019/8/29,2019,8,29,1,1901005,1901005_1,1901005_1_1,a,1,1000
2019/3/16,2019,3,16,2,1901005,1901005_2,1901005_2_1,c,2,1500
2019/3/16,2019,3,16,2,1901005,1901005_2,1901005_2_2,a,1,1000
2019/7/13,2019,7,13,3,1901005,1901005_3,1901005_3_1,d,1,2000
2019/7/13,2019,7,13,3,1901005,1901005_3,1901005_3_2,b,1,750
2019/8/5,2019,8,5,4,1901005,1901005_4,1901005_4_1,d,2,2750
2019/8/13,2019,8,13,5,1901005,1901005_5,1901005_5_1,b,1,600
2019/1/25,2019,1,25,6,1901005,1901005_6,1901005_6_1,a,1,1600
2019/1/25,2019,1,25,6,1901005,1901005_6,1901005_6_2,c,1,1900
2019/2/20,2019,2,20,7,1901005,1901005_7,1901005_7_1,b,1,600
2019/2/6,2019,2,6,8,1901005,1901005_8,1901005_8_1,d,2,2000
2019/2/6,2019,2,6,8,1901005,1901005_8,1901005_8_2,c,1,1500
2019/1/3,2019,1,3,1,1901006,1901006_1,1901006_1_1,a,1,1600
2019/1/3,2019,1,3,1,1901006,1901006_1,1901006_1_2,b,2,750
2019/7/14,2019,7,14,2,1901006,1901006_2,1901006_2_1,b,1,600
2019/7/14,2019,7,14,2,1901006,1901006_2,1901006_2_2,d,1,2500
2019/8/26,2019,8,26,1,1901007,1901007_1,1901007_1_1,a,2,1200
2019/8/26,2019,8,26,1,1901007,1901007_1,1901007_1_2,b,1,750
2019/10/2,2019,10,2,10,1901007,1901007_10,1901007_10_1,b,1,750
2019/5/19,2019,5,19,11,1901007,1901007_11,1901007_11_1,a,3,1200
2019/3/9,2019,3,9,12,1901007,1901007_12,1901007_12_1,c,2,1500
2019/3/15,2019,3,15,2,1901007,1901007_2,1901007_2_1,c,1,1750
2019/2/23,2019,2,23,3,1901007,1901007_3,1901007_3_1,a,2,1400
2019/6/16,2019,6,16,4,1901007,1901007_4,1901007_4_1,a,3,1000
2019/2/13,2019,2,13,5,1901007,1901007_5,1901007_5_1,b,1,750
2019/2/13,2019,2,13,5,1901007,1901007_5,1901007_5_2,c,1,1750
2019/2/15,2019,2,15,6,1901007,1901007_6,1901007_6_1,b,3,800
2019/2/15,2019,2,15,6,1901007,1901007_6,1901007_6_2,c,1,1750
2019/1/26,2019,1,26,7,1901007,1901007_7,1901007_7_1,d,1,2500
2019/3/11,2019,3,11,8,1901007,1901007_8,1901007_8_1,b,3,800
2019/7/9,2019,7,9,9,1901007,1901007_9,1901007_9_1,d,2,2000
2019/7/9,2019,7,9,9,1901007,1901007_9,1901007_9_2,c,1,1800
2019/7/5,2019,7,5,1,1901008,1901008_1,1901008_1_1,c,1,1500
2019/7/5,2019,7,5,1,1901008,1901008_1,1901008_1_2,b,2,600
2019/5/29,2019,5,29,2,1901008,1901008_2,1901008_2_1,b,1,750
2019/3/26,2019,3,26,1,1901009,1901009_1,1901009_1_1,b,1,600
2019/3/26,2019,3,26,1,1901009,1901009_1,1901009_1_2,a,1,1000
2019/2/17,2019,2,17,1,1901010,1901010_1,1901010_1_1,b,2,750
2019/2/17,2019,2,17,1,1901010,1901010_1,1901010_1_2,a,1,1200
2019/3/25,2019,3,25,2,1901010,1901010_2,1901010_2_1,d,2,2000
2019/3/25,2019,3,25,2,1901010,1901010_2,1901010_2_2,a,3,1000
2019/9/3,2019,9,3,1,1901011,1901011_1,1901011_1_1,d,1,2000
2019/9/29,2019,9,29,1,1901012,1901012_1,1901012_1_1,c,1,1900
2019/5/24,2019,5,24,1,1901013,1901013_1,1901013_1_1,a,1,1200
2019/5/24,2019,5,24,1,1901013,1901013_1,1901013_1_2,c,1,1800
2019/7/5,2019,7,5,2,1901013,1901013_2,1901013_2_1,a,2,1200
2019/7/5,2019,7,5,2,1901013,1901013_2,1901013_2_2,d,1,3000
2019/8/2,2019,8,2,3,1901013,1901013_3,1901013_3_1,b,2,600
2019/2/17,2019,2,17,1,1901014,1901014_1,1901014_1_1,b,1,750
2019/2/17,2019,2,17,1,1901014,1901014_1,1901014_1_2,c,1,1750
2019/10/8,2019,10,8,2,1901014,1901014_2,1901014_2_1,d,2,2500
2019/10/8,2019,10,8,2,1901014,1901014_2,1901014_2_2,a,2,1000
2019/4/14,2019,4,14,1,1901015,1901015_1,1901015_1_1,c,1,1500
2019/1/25,2019,1,25,1,1901016,1901016_1,1901016_1_1,c,2,1750
2019/2/20,2019,2,20,1,1901017,1901017_1,1901017_1_1,a,1,1000
2019/2/20,2019,2,20,1,1901017,1901017_1,1901017_1_2,b,1,900
2019/4/27,2019,4,27,2,1901017,1901017_2,1901017_2_1,c,1,1500
2019/4/27,2019,4,27,2,1901017,1901017_2,1901017_2_2,b,1,800
2019/5/21,2019,5,21,1,1901018,1901018_1,1901018_1_1,b,1,750
2019/5/22,2019,5,22,1,1901019,1901019_1,1901019_1_1,d,2,2500
2019/8/2,2019,8,2,2,1901019,1901019_2,1901019_2_1,c,1,1500
2019/8/2,2019,8,2,2,1901019,1901019_2,1901019_2_2,b,2,600
2019/6/22,2019,6,22,1,1901020,1901020_1,1901020_1_1,d,1,2500
2019/6/22,2019,6,22,1,1901020,1901020_1,1901020_1_2,a,2,1200
2019/8/9,2019,8,9,2,1901020,1901020_2,1901020_2_1,d,1,2000
2019/6/8,2019,6,8,3,1901020,1901020_3,1901020_3_1,b,2,900
2019/4/5,2019,4,5,4,1901020,1901020_4,1901020_4_1,a,2,1200
2019/1/3,2019,1,3,1,1901021,1901021_1,1901021_1_1,a,1,1200
2019/1/3,2019,1,3,1,1901021,1901021_1,1901021_1_2,d,1,2750
2019/1/12,2019,1,12,1,1901022,1901022_1,1901022_1_1,c,1,1750
2019/1/12,2019,1,12,1,1901022,1901022_1,1901022_1_2,d,1,2000
2019/4/26,2019,4,26,1,1901023,1901023_1,1901023_1_1,a,3,1600
2019/4/26,2019,4,26,1,1901023,1901023_1,1901023_1_2,d,1,2500
2019/2/26,2019,2,26,1,1901024,1901024_1,1901024_1_1,b,2,750
2019/2/26,2019,2,26,1,1901024,1901024_1,1901024_1_2,d,2,2000
2019/6/13,2019,6,13,1,1901025,1901025_1,1901025_1_1,b,2,750
